filename,width,height,class,xmin,ymin,xmax,ymax
00000538_co.png,1024,1024,vehicle,838,430,880,478
00000539_co.png,1024,1024,vehicle,246,367,262,402
00000539_co.png,1024,1024,vehicle,249,491,271,536
00000540_co.png,1024,1024,vehicle,478,240,526,258
00000541_co.png,1024,1024,vehicle,306,432,329,478
00000541_co.png,1024,1024,vehicle,337,433,365,483
00000542_co.png,1024,1024,vehicle,811,225,863,263
00000542_co.png,1024,1024,vehicle,715,251,749,291
00000543_co.png,1024,1024,vehicle,624,392,664,410
00000543_co.png,1024,1024,vehicle,618,252,653,287
00000543_co.png,1024,1024,vehicle,553,196,591,230
00000544_co.png,1024,1024,vehicle,420,741,441,779
00000544_co.png,1024,1024,vehicle,383,587,405,625
00000544_co.png,1024,1024,vehicle,424,863,444,899
00000544_co.png,1024,1024,vehicle,423,913,440,951
00000545_co.png,1024,1024,vehicle,663,60,683,103
00000546_co.png,1024,1024,vehicle,691,631,741,651
00000546_co.png,1024,1024,vehicle,373,314,408,358
00000547_co.png,1024,1024,vehicle,191,45,215,87
00000547_co.png,1024,1024,vehicle,161,36,184,77
00000548_co.png,1024,1024,vehicle,677,923,720,969
00000548_co.png,1024,1024,vehicle,556,858,596,905
00000548_co.png,1024,1024,vehicle,548,888,578,922
00000549_co.png,1024,1024,vehicle,340,120,363,177
00000549_co.png,1024,1024,vehicle,789,672,855,725
00000550_co.png,1024,1024,vehicle,958,727,1013,756
00000551_co.png,1024,1024,vehicle,366,695,411,715
00000551_co.png,1024,1024,vehicle,911,657,944,672
00000552_co.png,1024,1024,vehicle,273,19,303,57
00000553_co.png,1024,1024,vehicle,665,29,686,70
00000554_co.png,1024,1024,vehicle,257,927,278,963
00000554_co.png,1024,1024,vehicle,297,733,322,779
00000554_co.png,1024,1024,vehicle,440,678,471,718
00000555_co.png,1024,1024,vehicle,134,536,155,580
00000555_co.png,1024,1024,vehicle,91,710,115,748
00000556_co.png,1024,1024,vehicle,585,68,651,119
00000556_co.png,1024,1024,vehicle,804,118,845,148
00000557_co.png,1024,1024,vehicle,310,289,338,323
00000558_co.png,1024,1024,vehicle,288,22,321,49
00000558_co.png,1024,1024,vehicle,602,475,651,496
00000558_co.png,1024,1024,vehicle,635,537,703,606
00000559_co.png,1024,1024,vehicle,465,832,538,909
00000561_co.png,1024,1024,vehicle,316,420,363,463
00000561_co.png,1024,1024,vehicle,411,447,475,517
00000561_co.png,1024,1024,vehicle,212,571,256,622
00000561_co.png,1024,1024,vehicle,227,513,294,569
00000561_co.png,1024,1024,vehicle,727,870,769,920
00000562_co.png,1024,1024,vehicle,644,468,693,493
00000562_co.png,1024,1024,vehicle,31,573,82,605
00000562_co.png,1024,1024,vehicle,804,455,899,482
00000563_co.png,1024,1024,vehicle,593,232,637,252
00000563_co.png,1024,1024,vehicle,670,304,696,370
00000563_co.png,1024,1024,vehicle,671,389,697,443
00000563_co.png,1024,1024,vehicle,716,349,748,387
00000563_co.png,1024,1024,vehicle,838,288,881,320
00000563_co.png,1024,1024,vehicle,796,158,839,188
00000564_co.png,1024,1024,vehicle,28,623,66,662
00000564_co.png,1024,1024,vehicle,110,542,172,611
00000565_co.png,1024,1024,vehicle,611,119,690,189
00000566_co.png,1024,1024,vehicle,61,308,103,336
00000567_co.png,1024,1024,vehicle,135,733,179,788
00000567_co.png,1024,1024,vehicle,349,431,389,447
00000567_co.png,1024,1024,vehicle,396,443,441,458
00000568_co.png,1024,1024,vehicle,677,581,722,625
00000568_co.png,1024,1024,vehicle,713,430,741,471
00000568_co.png,1024,1024,vehicle,707,603,730,651
00000569_co.png,1024,1024,vehicle,870,567,916,592
00000570_co.png,1024,1024,vehicle,769,117,822,136
00000570_co.png,1024,1024,vehicle,579,750,626,775
00000570_co.png,1024,1024,vehicle,844,830,861,871
00000570_co.png,1024,1024,vehicle,645,938,697,960
00000571_co.png,1024,1024,vehicle,899,626,941,667
00000571_co.png,1024,1024,vehicle,883,654,924,683
00000572_co.png,1024,1024,vehicle,660,641,676,673
00000572_co.png,1024,1024,vehicle,677,630,711,661
00000572_co.png,1024,1024,vehicle,162,461,196,510
00000572_co.png,1024,1024,vehicle,107,566,145,596
00000572_co.png,1024,1024,vehicle,152,558,199,580
00000572_co.png,1024,1024,vehicle,191,591,237,667
00000573_co.png,1024,1024,vehicle,180,259,207,299
00000574_co.png,1024,1024,vehicle,559,666,598,712
00000575_co.png,1024,1024,vehicle,522,71,568,131
00000575_co.png,1024,1024,vehicle,453,148,495,219
00000576_co.png,1024,1024,vehicle,595,379,636,415
00000576_co.png,1024,1024,vehicle,548,340,592,380
00000576_co.png,1024,1024,vehicle,491,367,531,407
00000577_co.png,1024,1024,vehicle,23,57,47,229
00000577_co.png,1024,1024,vehicle,51,142,73,231
00000577_co.png,1024,1024,vehicle,81,160,102,222
00000577_co.png,1024,1024,vehicle,143,797,187,816
00000577_co.png,1024,1024,vehicle,149,847,192,866
00000578_co.png,1024,1024,vehicle,700,66,718,114
00000578_co.png,1024,1024,vehicle,726,251,746,294
00000578_co.png,1024,1024,vehicle,791,967,810,1010
00000579_co.png,1024,1024,vehicle,191,297,213,339
00000579_co.png,1024,1024,vehicle,187,403,206,447
00000579_co.png,1024,1024,vehicle,232,403,251,445
00000580_co.png,1024,1024,vehicle,917,467,994,491
00000580_co.png,1024,1024,vehicle,643,470,691,491
00000580_co.png,1024,1024,vehicle,524,466,562,491
00000581_co.png,1024,1024,vehicle,526,624,544,664
00000581_co.png,1024,1024,vehicle,546,953,559,975
00000582_co.png,1024,1024,vehicle,239,86,267,125
00000582_co.png,1024,1024,vehicle,134,482,167,517
00000583_co.png,1024,1024,vehicle,839,449,860,484
00000584_co.png,1024,1024,vehicle,808,469,825,509
00000584_co.png,1024,1024,vehicle,831,482,917,657
00000584_co.png,1024,1024,vehicle,971,78,1015,91
00000585_co.png,1024,1024,vehicle,16,163,55,180
00000585_co.png,1024,1024,vehicle,223,933,263,966
00000586_co.png,1024,1024,vehicle,712,356,727,395
00000587_co.png,1024,1024,vehicle,559,971,609,990
00000587_co.png,1024,1024,vehicle,787,797,808,844
00000587_co.png,1024,1024,vehicle,938,34,963,96
00000588_co.png,1024,1024,vehicle,815,222,836,262
00000589_co.png,1024,1024,vehicle,288,648,323,667
00000589_co.png,1024,1024,vehicle,903,603,944,618
00000589_co.png,1024,1024,vehicle,896,651,941,670
00000589_co.png,1024,1024,vehicle,785,301,837,321
00000589_co.png,1024,1024,vehicle,786,321,826,341
00000590_co.png,1024,1024,vehicle,279,85,327,121
00000590_co.png,1024,1024,vehicle,266,187,298,245
00000590_co.png,1024,1024,vehicle,214,579,231,621
00000591_co.png,1024,1024,vehicle,51,368,69,410
00000592_co.png,1024,1024,vehicle,113,618,163,635
00000592_co.png,1024,1024,vehicle,116,663,161,682
00000592_co.png,1024,1024,vehicle,321,652,341,691
00000592_co.png,1024,1024,vehicle,396,638,421,695
00000592_co.png,1024,1024,vehicle,449,651,477,702
00000592_co.png,1024,1024,vehicle,518,638,541,691
00000592_co.png,1024,1024,vehicle,477,569,522,587
00000592_co.png,1024,1024,vehicle,351,537,515,564
00000593_co.png,1024,1024,vehicle,292,75,359,107
00000593_co.png,1024,1024,vehicle,368,136,465,202
00000593_co.png,1024,1024,vehicle,162,74,188,125
00000593_co.png,1024,1024,vehicle,271,627,292,677
00000593_co.png,1024,1024,vehicle,275,750,295,786
00000594_co.png,1024,1024,vehicle,15,425,58,459
00000594_co.png,1024,1024,vehicle,159,188,201,212
00000594_co.png,1024,1024,vehicle,144,207,189,234
00000594_co.png,1024,1024,vehicle,185,282,218,324
00000594_co.png,1024,1024,vehicle,245,178,280,223
00000594_co.png,1024,1024,vehicle,328,312,367,345
00000594_co.png,1024,1024,vehicle,369,299,411,326
00000594_co.png,1024,1024,vehicle,579,622,598,672
00000594_co.png,1024,1024,vehicle,539,558,558,611
00000595_co.png,1024,1024,vehicle,346,353,392,375
00000595_co.png,1024,1024,vehicle,335,468,386,505
00000595_co.png,1024,1024,vehicle,403,386,453,404
00000595_co.png,1024,1024,vehicle,908,296,1013,327
00000596_co.png,1024,1024,vehicle,159,992,211,1009
00000596_co.png,1024,1024,vehicle,192,923,239,944
00000596_co.png,1024,1024,vehicle,436,817,482,838
00000596_co.png,1024,1024,vehicle,89,169,129,188
00000597_co.png,1024,1024,vehicle,364,205,387,258
00000597_co.png,1024,1024,vehicle,819,246,854,278
00000597_co.png,1024,1024,vehicle,522,562,558,600
00000597_co.png,1024,1024,vehicle,564,503,614,541
00000598_co.png,1024,1024,vehicle,773,530,824,552
00000598_co.png,1024,1024,vehicle,786,315,828,331
00000599_co.png,1024,1024,vehicle,584,475,759,508
00000599_co.png,1024,1024,vehicle,162,931,226,959
00000601_co.png,1024,1024,vehicle,706,473,728,511
00000601_co.png,1024,1024,vehicle,571,858,589,908
00000601_co.png,1024,1024,vehicle,733,459,765,522
00000601_co.png,1024,1024,vehicle,787,459,807,517
00000601_co.png,1024,1024,vehicle,813,464,836,529
00000601_co.png,1024,1024,vehicle,803,854,828,927
00000602_co.png,1024,1024,vehicle,193,135,245,161
00000602_co.png,1024,1024,vehicle,237,118,286,149
00000602_co.png,1024,1024,vehicle,688,17,731,62
00000602_co.png,1024,1024,vehicle,510,466,547,497
00000602_co.png,1024,1024,vehicle,960,383,985,421
00000603_co.png,1024,1024,vehicle,883,102,907,158
00000604_co.png,1024,1024,vehicle,379,740,427,806
00000605_co.png,1024,1024,vehicle,875,396,918,407
00000605_co.png,1024,1024,vehicle,419,958,443,1001
00000605_co.png,1024,1024,vehicle,871,670,915,682
00000605_co.png,1024,1024,vehicle,818,732,862,746
00000605_co.png,1024,1024,vehicle,750,783,809,802
00000607_co.png,1024,1024,vehicle,236,368,288,387
00000607_co.png,1024,1024,vehicle,803,87,861,107
00000607_co.png,1024,1024,vehicle,64,372,118,387
00000608_co.png,1024,1024,vehicle,894,148,924,182
00000608_co.png,1024,1024,vehicle,792,278,825,313
00000608_co.png,1024,1024,vehicle,532,528,581,571
00000609_co.png,1024,1024,vehicle,407,516,450,558
00000609_co.png,1024,1024,vehicle,373,517,416,559
00000609_co.png,1024,1024,vehicle,480,795,571,828
00000609_co.png,1024,1024,vehicle,947,237,989,262
00000609_co.png,1024,1024,vehicle,933,391,977,408
00000609_co.png,1024,1024,vehicle,847,787,884,801
00000609_co.png,1024,1024,vehicle,893,792,930,816
00000610_co.png,1024,1024,vehicle,261,182,305,196
00000611_co.png,1024,1024,vehicle,678,601,728,622
00000611_co.png,1024,1024,vehicle,622,557,669,584
00000611_co.png,1024,1024,vehicle,624,421,669,438
00000611_co.png,1024,1024,vehicle,319,350,334,389
00000611_co.png,1024,1024,vehicle,621,395,674,418
00000612_co.png,1024,1024,vehicle,502,521,590,551
00000612_co.png,1024,1024,vehicle,482,617,572,666
00000612_co.png,1024,1024,vehicle,793,636,879,678
00000612_co.png,1024,1024,vehicle,734,43,768,77
00000613_co.png,1024,1024,vehicle,686,81,745,96
00000613_co.png,1024,1024,vehicle,635,104,686,125
00000613_co.png,1024,1024,vehicle,705,105,798,135
00000613_co.png,1024,1024,vehicle,821,110,869,128
00000613_co.png,1024,1024,vehicle,900,107,947,127
00000613_co.png,1024,1024,vehicle,889,80,933,97
00000613_co.png,1024,1024,vehicle,906,253,948,293
00000613_co.png,1024,1024,vehicle,607,347,640,390
00000613_co.png,1024,1024,vehicle,36,131,81,147
00000613_co.png,1024,1024,vehicle,714,776,734,819
00000613_co.png,1024,1024,vehicle,710,959,737,1000
00000614_co.png,1024,1024,vehicle,409,276,425,314
00000614_co.png,1024,1024,vehicle,684,364,706,409
00000614_co.png,1024,1024,vehicle,766,356,783,391
00000614_co.png,1024,1024,vehicle,888,361,919,407
00000615_co.png,1024,1024,vehicle,332,660,349,703
00000615_co.png,1024,1024,vehicle,268,931,448,956
00000615_co.png,1024,1024,vehicle,421,820,439,853
00000615_co.png,1024,1024,vehicle,583,910,603,945
00000615_co.png,1024,1024,vehicle,563,987,609,1018
00000615_co.png,1024,1024,vehicle,971,677,1013,693
00000615_co.png,1024,1024,vehicle,898,280,926,321
00000615_co.png,1024,1024,vehicle,952,269,970,304
00000615_co.png,1024,1024,vehicle,882,158,914,205
00000616_co.png,1024,1024,vehicle,373,537,393,580
00000616_co.png,1024,1024,vehicle,370,319,388,359
00000617_co.png,1024,1024,vehicle,802,5,821,59
00000617_co.png,1024,1024,vehicle,845,7,865,45
00000617_co.png,1024,1024,vehicle,755,7,774,55
00000618_co.png,1024,1024,vehicle,927,172,1012,197
00000618_co.png,1024,1024,vehicle,880,174,915,190
00000619_co.png,1024,1024,vehicle,46,344,64,381
00000620_co.png,1024,1024,vehicle,467,32,499,48
00000620_co.png,1024,1024,vehicle,247,23,289,70
00000621_co.png,1024,1024,vehicle,331,732,351,786
00000621_co.png,1024,1024,vehicle,350,738,374,783
00000621_co.png,1024,1024,vehicle,401,739,420,784
00000621_co.png,1024,1024,vehicle,824,756,840,792
00000622_co.png,1024,1024,vehicle,947,910,993,926
00000622_co.png,1024,1024,vehicle,544,830,559,870
00000623_co.png,1024,1024,vehicle,473,864,494,907
00000623_co.png,1024,1024,vehicle,476,910,499,953
00000623_co.png,1024,1024,vehicle,469,958,500,1020
00000624_co.png,1024,1024,vehicle,456,788,485,832
00000625_co.png,1024,1024,vehicle,893,509,929,531
00000626_co.png,1024,1024,vehicle,3,560,64,589
00000626_co.png,1024,1024,vehicle,227,547,279,584
00000626_co.png,1024,1024,vehicle,73,696,104,741
00000627_co.png,1024,1024,vehicle,148,677,187,691
00000627_co.png,1024,1024,vehicle,141,700,188,722
00000628_co.png,1024,1024,vehicle,225,736,332,791
00000629_co.png,1024,1024,vehicle,730,221,770,261
00000630_co.png,1024,1024,vehicle,48,786,90,832
00000631_co.png,1024,1024,vehicle,679,914,699,964
00000632_co.png,1024,1024,vehicle,520,625,536,664
00000632_co.png,1024,1024,vehicle,409,709,432,744
00000632_co.png,1024,1024,vehicle,447,673,467,766
00000633_co.png,1024,1024,vehicle,185,635,210,684
00000633_co.png,1024,1024,vehicle,354,572,396,589
00000633_co.png,1024,1024,vehicle,194,225,232,255
00000633_co.png,1024,1024,vehicle,922,120,963,172
00000633_co.png,1024,1024,vehicle,843,110,878,138
00000633_co.png,1024,1024,vehicle,671,168,750,195
00000633_co.png,1024,1024,vehicle,675,231,741,268
00000633_co.png,1024,1024,vehicle,818,484,835,520
00000633_co.png,1024,1024,vehicle,842,482,870,534
00000634_co.png,1024,1024,vehicle,403,148,507,240
00000634_co.png,1024,1024,vehicle,486,145,585,233
00000634_co.png,1024,1024,vehicle,478,219,587,311
00000634_co.png,1024,1024,vehicle,560,214,662,304
00000634_co.png,1024,1024,vehicle,554,297,659,378
00000634_co.png,1024,1024,vehicle,629,367,739,464
00000634_co.png,1024,1024,vehicle,703,345,812,443
00000634_co.png,1024,1024,vehicle,753,337,795,363
00000634_co.png,1024,1024,vehicle,368,885,450,946
00000635_co.png,1024,1024,vehicle,311,98,334,152
00000635_co.png,1024,1024,vehicle,322,249,345,291
00000635_co.png,1024,1024,vehicle,121,162,199,196
00000636_co.png,1024,1024,vehicle,707,836,742,881
00000636_co.png,1024,1024,vehicle,627,907,722,955
00000636_co.png,1024,1024,vehicle,619,860,683,901
00000637_co.png,1024,1024,vehicle,40,530,93,551
00000637_co.png,1024,1024,vehicle,154,547,208,563
00000637_co.png,1024,1024,vehicle,265,522,309,552
00000637_co.png,1024,1024,vehicle,135,610,224,669
00000637_co.png,1024,1024,vehicle,472,705,522,733
00000638_co.png,1024,1024,vehicle,787,499,835,524
00000638_co.png,1024,1024,vehicle,885,440,926,483
00000638_co.png,1024,1024,vehicle,912,469,942,506
00000638_co.png,1024,1024,vehicle,939,446,1006,467
00000638_co.png,1024,1024,vehicle,681,372,741,400
00000638_co.png,1024,1024,vehicle,859,316,934,342
00000639_co.png,1024,1024,vehicle,701,378,747,422
00000639_co.png,1024,1024,vehicle,674,585,694,633
00000640_co.png,1024,1024,vehicle,200,108,250,137
00000640_co.png,1024,1024,vehicle,42,49,155,78
00000641_co.png,1024,1024,vehicle,62,471,85,512
00000641_co.png,1024,1024,vehicle,66,417,86,461
00000642_co.png,1024,1024,vehicle,666,53,724,110
00000642_co.png,1024,1024,vehicle,739,10,783,52
00000642_co.png,1024,1024,vehicle,664,926,682,965
00000642_co.png,1024,1024,vehicle,906,920,925,961
00000643_co.png,1024,1024,vehicle,5,812,91,842
00000643_co.png,1024,1024,vehicle,31,888,80,913
00000644_co.png,1024,1024,vehicle,524,71,566,86
00000645_co.png,1024,1024,vehicle,845,58,958,86
00000645_co.png,1024,1024,vehicle,521,73,626,99
00000645_co.png,1024,1024,vehicle,693,13,737,41
00000646_co.png,1024,1024,vehicle,843,952,893,976
00000647_co.png,1024,1024,vehicle,411,742,434,789
00000647_co.png,1024,1024,vehicle,225,479,263,493
00000647_co.png,1024,1024,vehicle,983,473,1021,513
00000647_co.png,1024,1024,vehicle,558,949,581,994
00000648_co.png,1024,1024,vehicle,115,562,146,717
00000648_co.png,1024,1024,vehicle,188,611,203,650
00000648_co.png,1024,1024,vehicle,98,305,115,351
00000648_co.png,1024,1024,vehicle,196,135,214,171
00000648_co.png,1024,1024,vehicle,127,105,145,144
00000649_co.png,1024,1024,vehicle,151,24,208,47
00000649_co.png,1024,1024,vehicle,91,23,123,73
00000650_co.png,1024,1024,vehicle,548,547,567,585
00000651_co.png,1024,1024,vehicle,204,651,262,678
00000652_co.png,1024,1024,vehicle,886,267,962,298
00000653_co.png,1024,1024,vehicle,515,703,549,754
00000653_co.png,1024,1024,vehicle,562,717,584,762
00000653_co.png,1024,1024,vehicle,669,681,701,740
00000653_co.png,1024,1024,vehicle,716,830,770,898
00000653_co.png,1024,1024,vehicle,563,899,584,938
00000653_co.png,1024,1024,vehicle,862,246,914,287
00000653_co.png,1024,1024,vehicle,875,402,897,441
00000654_co.png,1024,1024,vehicle,197,759,231,792
00000654_co.png,1024,1024,vehicle,390,603,418,638
00000654_co.png,1024,1024,vehicle,480,508,515,544
00000654_co.png,1024,1024,vehicle,563,406,599,451
00000654_co.png,1024,1024,vehicle,613,310,646,343
00000654_co.png,1024,1024,vehicle,716,263,750,291
00000654_co.png,1024,1024,vehicle,836,118,880,147
00000654_co.png,1024,1024,vehicle,940,74,967,104
00000655_co.png,1024,1024,vehicle,477,31,530,78
00000655_co.png,1024,1024,vehicle,564,64,659,103
00000655_co.png,1024,1024,vehicle,651,531,684,574
00000655_co.png,1024,1024,vehicle,699,508,729,587
00000656_co.png,1024,1024,vehicle,176,473,206,519
00000656_co.png,1024,1024,vehicle,213,473,241,523
00000656_co.png,1024,1024,vehicle,362,480,392,549
00000656_co.png,1024,1024,vehicle,406,459,437,543
00000656_co.png,1024,1024,vehicle,446,471,480,536
00000656_co.png,1024,1024,vehicle,511,45,579,73
00000657_co.png,1024,1024,vehicle,423,62,477,78
00000657_co.png,1024,1024,vehicle,436,85,479,100
00000657_co.png,1024,1024,vehicle,456,229,555,255
00000657_co.png,1024,1024,vehicle,476,309,555,337
00000657_co.png,1024,1024,vehicle,472,353,554,377
00000657_co.png,1024,1024,vehicle,448,680,551,702
00000657_co.png,1024,1024,vehicle,468,761,550,784
00000657_co.png,1024,1024,vehicle,438,880,548,905
00000658_co.png,1024,1024,vehicle,927,445,970,461
00000659_co.png,1024,1024,vehicle,826,217,846,257
00000660_co.png,1024,1024,vehicle,470,757,490,801
00000660_co.png,1024,1024,vehicle,818,735,859,753
00000660_co.png,1024,1024,vehicle,769,268,788,302
00000660_co.png,1024,1024,vehicle,332,839,360,894
00000661_co.png,1024,1024,vehicle,397,584,449,606
00000661_co.png,1024,1024,vehicle,510,582,556,601
00000662_co.png,1024,1024,vehicle,5,304,49,321
00000662_co.png,1024,1024,vehicle,821,94,862,109
00000663_co.png,1024,1024,vehicle,499,362,540,378
00000664_co.png,1024,1024,vehicle,729,957,778,979
00000664_co.png,1024,1024,vehicle,629,888,656,982
00000665_co.png,1024,1024,vehicle,611,56,666,74
00000665_co.png,1024,1024,vehicle,618,153,668,170
00000665_co.png,1024,1024,vehicle,727,66,779,87
00000666_co.png,1024,1024,vehicle,662,837,700,852
00000667_co.png,1024,1024,vehicle,293,934,332,951
00000668_co.png,1024,1024,vehicle,102,270,126,431
00000669_co.png,1024,1024,vehicle,895,826,911,864
00000670_co.png,1024,1024,vehicle,502,127,547,146
00000670_co.png,1024,1024,vehicle,503,256,541,272
00000670_co.png,1024,1024,vehicle,658,213,703,231
00000670_co.png,1024,1024,vehicle,854,103,903,120
00000670_co.png,1024,1024,vehicle,853,146,904,164
00000671_co.png,1024,1024,vehicle,449,415,493,433
00000672_co.png,1024,1024,vehicle,767,329,811,349
00000672_co.png,1024,1024,vehicle,457,190,498,204
00000672_co.png,1024,1024,vehicle,401,322,445,339
00000672_co.png,1024,1024,vehicle,59,352,101,370
00000673_co.png,1024,1024,vehicle,512,651,566,709
00000673_co.png,1024,1024,vehicle,607,615,655,675
00000673_co.png,1024,1024,vehicle,774,625,818,690
00000673_co.png,1024,1024,vehicle,927,613,960,691
00000673_co.png,1024,1024,vehicle,949,375,989,393
00000673_co.png,1024,1024,vehicle,291,166,331,182
00000674_co.png,1024,1024,vehicle,254,382,304,399
00000674_co.png,1024,1024,vehicle,566,352,611,372
00000674_co.png,1024,1024,vehicle,744,245,783,261
00000674_co.png,1024,1024,vehicle,879,615,931,643
00000674_co.png,1024,1024,vehicle,959,624,1010,650
00000674_co.png,1024,1024,vehicle,384,880,432,896
00000675_co.png,1024,1024,vehicle,244,283,296,304
00000675_co.png,1024,1024,vehicle,569,283,611,306
00000675_co.png,1024,1024,vehicle,581,423,622,443
00000675_co.png,1024,1024,vehicle,553,618,629,639
00000675_co.png,1024,1024,vehicle,20,938,60,953
00000675_co.png,1024,1024,vehicle,63,1003,107,1018
00000676_co.png,1024,1024,vehicle,599,344,638,361
00000677_co.png,1024,1024,vehicle,552,605,604,657
00000678_co.png,1024,1024,vehicle,860,762,889,816
00000678_co.png,1024,1024,vehicle,856,845,879,888
00000679_co.png,1024,1024,vehicle,428,852,483,875
00000680_co.png,1024,1024,vehicle,13,149,31,193
00000680_co.png,1024,1024,vehicle,78,267,97,312
00000681_co.png,1024,1024,vehicle,150,995,202,1023
00000682_co.png,1024,1024,vehicle,73,78,233,109
00000683_co.png,1024,1024,vehicle,273,28,323,60
00000684_co.png,1024,1024,vehicle,145,50,164,96
00000684_co.png,1024,1024,vehicle,117,116,137,168
00000685_co.png,1024,1024,vehicle,82,38,125,54
00000685_co.png,1024,1024,vehicle,85,80,129,98
00000685_co.png,1024,1024,vehicle,224,147,268,162
00000686_co.png,1024,1024,vehicle,17,606,43,644
00000686_co.png,1024,1024,vehicle,16,732,48,767
00000686_co.png,1024,1024,vehicle,836,785,876,812
00000687_co.png,1024,1024,vehicle,399,376,439,392
00000687_co.png,1024,1024,vehicle,762,376,811,397
00000688_co.png,1024,1024,vehicle,766,304,809,322
00000688_co.png,1024,1024,vehicle,595,117,613,171
00000689_co.png,1024,1024,vehicle,930,346,1023,368
00000689_co.png,1024,1024,vehicle,621,986,663,1004
00000689_co.png,1024,1024,vehicle,647,450,700,468
00000690_co.png,1024,1024,vehicle,971,770,1000,857
00000691_co.png,1024,1024,vehicle,169,678,193,717
00000692_co.png,1024,1024,vehicle,812,214,833,258
00000692_co.png,1024,1024,vehicle,923,216,941,253
00000692_co.png,1024,1024,vehicle,946,215,963,256
00000693_co.png,1024,1024,vehicle,72,205,92,252
00000693_co.png,1024,1024,vehicle,117,219,136,258
00000693_co.png,1024,1024,vehicle,207,221,223,260
00000694_co.png,1024,1024,vehicle,956,630,975,666
00000695_co.png,1024,1024,vehicle,411,793,455,815
00000696_co.png,1024,1024,vehicle,782,47,822,82
00000697_co.png,1024,1024,vehicle,475,376,495,411
00000698_co.png,1024,1024,vehicle,855,353,880,397
00000699_co.png,1024,1024,vehicle,10,64,56,130
00000700_co.png,1024,1024,vehicle,39,619,81,645
00000700_co.png,1024,1024,vehicle,931,906,976,931
00000701_co.png,1024,1024,vehicle,862,931,896,949
00000702_co.png,1024,1024,vehicle,98,357,144,376
00000702_co.png,1024,1024,vehicle,425,377,469,395
00000702_co.png,1024,1024,vehicle,479,346,531,367
00000702_co.png,1024,1024,vehicle,519,344,599,367
00000702_co.png,1024,1024,vehicle,505,548,540,564
00000703_co.png,1024,1024,vehicle,477,441,519,458
00000703_co.png,1024,1024,vehicle,758,411,854,441
00000703_co.png,1024,1024,vehicle,966,664,1008,683
00000704_co.png,1024,1024,vehicle,77,955,257,983
00000704_co.png,1024,1024,vehicle,677,900,736,932
00000704_co.png,1024,1024,vehicle,571,835,590,871
00000704_co.png,1024,1024,vehicle,546,452,563,490
00000704_co.png,1024,1024,vehicle,575,597,591,638
00000705_co.png,1024,1024,vehicle,723,5,763,22
00000706_co.png,1024,1024,vehicle,235,739,279,756
00000707_co.png,1024,1024,vehicle,635,866,720,893
00000708_co.png,1024,1024,vehicle,970,866,1010,881
00000709_co.png,1024,1024,vehicle,488,863,506,904
00000709_co.png,1024,1024,vehicle,884,24,903,66
00000710_co.png,1024,1024,vehicle,18,126,41,173
00000710_co.png,1024,1024,vehicle,266,833,301,925
00000711_co.png,1024,1024,vehicle,317,29,358,43
00000712_co.png,1024,1024,vehicle,502,746,523,781
00000713_co.png,1024,1024,vehicle,207,114,225,154
00000713_co.png,1024,1024,vehicle,443,9,484,25
00000713_co.png,1024,1024,vehicle,439,31,499,59
00000713_co.png,1024,1024,vehicle,461,59,511,79
00000713_co.png,1024,1024,vehicle,318,254,339,290
00000714_co.png,1024,1024,vehicle,925,518,949,559
00000714_co.png,1024,1024,vehicle,905,479,932,519
00000715_co.png,1024,1024,vehicle,263,920,302,937
00000715_co.png,1024,1024,vehicle,367,873,409,897
00000716_co.png,1024,1024,vehicle,157,914,345,941
00000716_co.png,1024,1024,vehicle,755,897,798,912
00000716_co.png,1024,1024,vehicle,697,895,738,909
00000718_co.png,1024,1024,vehicle,459,88,508,117
00000719_co.png,1024,1024,vehicle,515,540,553,590
00000720_co.png,1024,1024,vehicle,692,292,744,312
00000720_co.png,1024,1024,vehicle,697,393,735,414
00000720_co.png,1024,1024,vehicle,693,420,743,437
00000721_co.png,1024,1024,vehicle,521,61,564,79
00000721_co.png,1024,1024,vehicle,635,71,686,91
00000721_co.png,1024,1024,vehicle,624,160,687,181
00000721_co.png,1024,1024,vehicle,514,165,554,179
00000722_co.png,1024,1024,vehicle,61,607,100,622
00000723_co.png,1024,1024,vehicle,612,398,651,457
00000724_co.png,1024,1024,vehicle,411,651,432,691
00000725_co.png,1024,1024,vehicle,181,213,224,229
00000725_co.png,1024,1024,vehicle,186,256,230,273
00000726_co.png,1024,1024,vehicle,469,312,489,355
00000726_co.png,1024,1024,vehicle,422,260,449,319
00000726_co.png,1024,1024,vehicle,324,323,349,381
00000726_co.png,1024,1024,vehicle,399,527,487,553
00000726_co.png,1024,1024,vehicle,950,999,990,1015
00000727_co.png,1024,1024,vehicle,811,232,902,255
00000727_co.png,1024,1024,vehicle,811,266,902,290
00000728_co.png,1024,1024,vehicle,626,713,668,730
00000728_co.png,1024,1024,vehicle,957,911,991,927
00000729_co.png,1024,1024,vehicle,4,426,160,480
00000729_co.png,1024,1024,vehicle,245,833,301,854
00000729_co.png,1024,1024,vehicle,578,940,631,963
00000730_co.png,1024,1024,vehicle,77,900,152,941
00000731_co.png,1024,1024,vehicle,300,728,347,746
00000732_co.png,1024,1024,vehicle,53,917,99,943
00000732_co.png,1024,1024,vehicle,311,917,351,944
00000732_co.png,1024,1024,vehicle,580,933,627,965
00000733_co.png,1024,1024,vehicle,43,174,59,215
